#wavelength [nm]	Collimated Beam	wavelength [nm]	22 degree Cone Angle (+/-11 degree Cone Half Angle)		3 degree Cone Angle (+/-1.5 degree Cone Half Angle)
#Spectrum@IST : Series = 1, Group = 1Description = Created on 1/30/2019,1:47:27 PM		Spectrum@IST : #Series = 2, Group = 1Description = Created on 1/30/2019,1:47:27 PM		Spectrum@IST : Series = 2, Group #= 1Description = Created on 1/30/2019,1:48:11 PM	
#Angle of Incidence : 0.00		Angle of Incidence : 0.00		Angle of Incidence : 0.00	
#x	Tavg [s] 	x	TGaussAvg [p] 	x	TGaussAvg [p] 
664.4860335	1.00E-11	664.4860335	1.00E-11	664.4860335	1E-11
664.4929346	1.00E-11	664.4929346	1.00E-11	664.4929346	1E-11
664.4998357	1.00E-11	664.4998357	1.00E-11	664.4998357	1E-11
664.5067368	1.00E-11	664.5067368	1.00E-11	664.5067368	1E-11
664.5136379	1.00E-11	664.5136379	1.00E-11	664.5136379	1E-11
664.5205389	1.00E-11	664.5205389	1.00E-11	664.5205389	1E-11
664.52744	1.00E-11	664.52744	0.00E+00	664.52744	1E-11
664.5343411	1.00E-11	664.5343411	0.00E+00	664.5343411	1E-11
664.5412422	1.00E-11	664.5412422	0.00E+00	664.5412422	1E-11
664.5481433	1.00E-11	664.5481433	0.00E+00	664.5481433	1E-11
664.5550444	1.00E-11	664.5550444	0.00E+00	664.5550444	1E-11
664.5619454	1.00E-11	664.5619454	0.00E+00	664.5619454	1E-11
664.5688465	1.00E-11	664.5688465	0.00E+00	664.5688465	1E-11
664.5757476	1.00E-11	664.5757476	0.00E+00	664.5757476	1E-11
664.5826487	1.00E-11	664.5826487	0.00E+00	664.5826487	1E-11
664.5895498	1.00E-11	664.5895498	0.00E+00	664.5895498	1E-11
664.5964509	1.00E-11	664.5964509	0.00E+00	664.5964509	1E-11
664.603352	1.00E-11	664.603352	0.00E+00	664.603352	1E-11
664.610253	1.00E-11	664.610253	0.00E+00	664.610253	1E-11
664.6171541	1.00E-11	664.6171541	0.00E+00	664.6171541	1E-11
664.6240552	1.00E-11	664.6240552	0.00E+00	664.6240552	1E-11
664.6309563	1.00E-11	664.6309563	0.00E+00	664.6309563	1E-11
664.6378574	1.00E-11	664.6378574	0.00E+00	664.6378574	1E-11
664.6447585	1.00E-11	664.6447585	0.00E+00	664.6447585	1E-11
664.6516595	1.00E-11	664.6516595	0.00E+00	664.6516595	1E-11
664.6585606	1.00E-11	664.6585606	0.00E+00	664.6585606	1E-11
664.6654617	1.00E-11	664.6654617	0.00E+00	664.6654617	1E-11
664.6723628	1.00E-11	664.6723628	0.00E+00	664.6723628	1E-11
664.6792639	1.00E-11	664.6792639	0.00E+00	664.6792639	1E-11
664.686165	1.00E-11	664.686165	0.00E+00	664.686165	1E-11
664.6930661	1.00E-11	664.6930661	0.00E+00	664.6930661	1E-11
664.6999671	1.00E-11	664.6999671	0.00E+00	664.6999671	1E-11
664.7068682	1.00E-11	664.7068682	0.00E+00	664.7068682	1E-11
664.7137693	1.00E-11	664.7137693	0.00E+00	664.7137693	1E-11
664.7206704	1.00E-11	664.7206704	0.00E+00	664.7206704	1E-11
664.7275715	1.00E-11	664.7275715	0.00E+00	664.7275715	1E-11
664.7344726	1.00E-11	664.7344726	0.00E+00	664.7344726	1E-11
664.7413736	1.00E-11	664.7413736	0.00E+00	664.7413736	1E-11
664.7482747	1.00E-11	664.7482747	0.00E+00	664.7482747	1E-11
664.7551758	1.00E-11	664.7551758	0.00E+00	664.7551758	1E-11
664.7620769	1.00E-11	664.7620769	0.00E+00	664.7620769	1E-11
664.768978	1.00E-11	664.768978	0.00E+00	664.768978	1E-11
664.7758791	1.00E-11	664.7758791	0.00E+00	664.7758791	1E-11
664.7827802	1.00E-11	664.7827802	0.00E+00	664.7827802	1E-11
664.7896812	1.00E-11	664.7896812	0.00E+00	664.7896812	1E-11
664.7965823	1.00E-11	664.7965823	0.00E+00	664.7965823	1E-11
664.8034834	1.00E-11	664.8034834	0.00E+00	664.8034834	1E-11
664.8103845	1.00E-11	664.8103845	0.00E+00	664.8103845	1E-11
664.8172856	1.00E-11	664.8172856	0.00E+00	664.8172856	1E-11
664.8241867	1.00E-11	664.8241867	0.00E+00	664.8241867	1E-11
664.8310877	1.00E-11	664.8310877	0.00E+00	664.8310877	1E-11
664.8379888	1.00E-11	664.8379888	0.00E+00	664.8379888	1E-11
664.8448899	1.00E-11	664.8448899	0.00E+00	664.8448899	1E-11
664.851791	1.00E-11	664.851791	0.00E+00	664.851791	1E-11
664.8586921	1.00E-11	664.8586921	0.00E+00	664.8586921	1E-11
664.8655932	1.00E-11	664.8655932	0.00E+00	664.8655932	1E-11
664.8724942	1.00E-11	664.8724942	0.00E+00	664.8724942	1E-11
664.8793953	1.00E-11	664.8793953	0.00E+00	664.8793953	1E-11
664.8862964	1.00E-11	664.8862964	0.00E+00	664.8862964	1E-11
664.8931975	1.00E-11	664.8931975	0.00E+00	664.8931975	1E-11
664.9000986	1.00E-11	664.9000986	0.00E+00	664.9000986	1E-11
664.9069997	1.00E-11	664.9069997	0.00E+00	664.9069997	1E-11
664.9139008	1.00E-11	664.9139008	0.00E+00	664.9139008	1E-11
664.9208018	1.00E-11	664.9208018	0.00E+00	664.9208018	1E-11
664.9277029	1.00E-11	664.9277029	0.00E+00	664.9277029	1E-11
664.934604	1.00E-11	664.934604	0.00E+00	664.934604	1E-11
664.9415051	1.00E-11	664.9415051	0.00E+00	664.9415051	1E-11
664.9484062	1.00E-11	664.9484062	0.00E+00	664.9484062	1E-11
664.9553073	1.00E-11	664.9553073	0.00E+00	664.9553073	1E-11
664.9622083	1.00E-11	664.9622083	0.00E+00	664.9622083	1E-11
664.9691094	1.00E-11	664.9691094	0.00E+00	664.9691094	1E-11
664.9760105	1.00E-11	664.9760105	0.00E+00	664.9760105	1E-11
664.9829116	1.00E-11	664.9829116	0.00E+00	664.9829116	1E-11
664.9898127	1.00E-11	664.9898127	0.00E+00	664.9898127	1E-11
664.9967138	1.00E-11	664.9967138	0.00E+00	664.9967138	1E-11
665.0036149	1.00E-11	665.0036149	0.00E+00	665.0036149	1E-11
665.0105159	1.00E-11	665.0105159	0.00E+00	665.0105159	1E-11
665.017417	1.00E-11	665.017417	0.00E+00	665.017417	1E-11
665.0243181	1.00E-11	665.0243181	0.00E+00	665.0243181	1E-11
665.0312192	1.00E-11	665.0312192	0.00E+00	665.0312192	1E-11
665.0381203	1.00E-11	665.0381203	0.00E+00	665.0381203	1E-11
665.0450214	1.00E-11	665.0450214	0.00E+00	665.0450214	1E-11
665.0519224	1.00E-11	665.0519224	0.00E+00	665.0519224	1E-11
665.0588235	1.00E-11	665.0588235	0.00E+00	665.0588235	1E-11
665.0657246	1.00E-11	665.0657246	0.00E+00	665.0657246	1E-11
665.0726257	1.00E-11	665.0726257	0.00E+00	665.0726257	1E-11
665.0795268	1.00E-11	665.0795268	0.00E+00	665.0795268	1E-11
665.0864279	1.00E-11	665.0864279	0.00E+00	665.0864279	0
665.093329	1.00E-11	665.093329	0.00E+00	665.093329	0
665.10023	1.00E-11	665.10023	0.00E+00	665.10023	0
665.1071311	0.00E+00	665.1071311	0.00E+00	665.1071311	0
665.1140322	0.00E+00	665.1140322	0.00E+00	665.1140322	0
665.1209333	0.00E+00	665.1209333	0.00E+00	665.1209333	0
665.1278344	0.00E+00	665.1278344	0.00E+00	665.1278344	0
665.1347355	0.00E+00	665.1347355	0.00E+00	665.1347355	0
665.1416365	0.00E+00	665.1416365	0.00E+00	665.1416365	0
665.1485376	0.00E+00	665.1485376	0.00E+00	665.1485376	0
665.1554387	0.00E+00	665.1554387	0.00E+00	665.1554387	0
665.1623398	0.00E+00	665.1623398	0.00E+00	665.1623398	0
665.1692409	0.00E+00	665.1692409	0.00E+00	665.1692409	0
665.176142	0.00E+00	665.176142	0.00E+00	665.176142	0
665.183043	0.00E+00	665.183043	0.00E+00	665.183043	0
665.1899441	0.00E+00	665.1899441	0.00E+00	665.1899441	0
665.1968452	0.00E+00	665.1968452	0.00E+00	665.1968452	0
665.2037463	0.00E+00	665.2037463	0.00E+00	665.2037463	0
665.2106474	0.00E+00	665.2106474	0.00E+00	665.2106474	0
665.2175485	0.00E+00	665.2175485	0.00E+00	665.2175485	0
665.2244496	0.00E+00	665.2244496	0.00E+00	665.2244496	0
665.2313506	0.00E+00	665.2313506	0.00E+00	665.2313506	0
665.2382517	0.00E+00	665.2382517	0.00E+00	665.2382517	0
665.2451528	0.00E+00	665.2451528	0.00E+00	665.2451528	0
665.2520539	0.00E+00	665.2520539	0.00E+00	665.2520539	0
665.258955	0.00E+00	665.258955	0.00E+00	665.258955	0
665.2658561	0.00E+00	665.2658561	0.00E+00	665.2658561	0
665.2727571	0.00E+00	665.2727571	0.00E+00	665.2727571	0
665.2796582	0.00E+00	665.2796582	0.00E+00	665.2796582	0
665.2865593	0.00E+00	665.2865593	0.00E+00	665.2865593	0
665.2934604	0.00E+00	665.2934604	0.00E+00	665.2934604	0
665.3003615	0.00E+00	665.3003615	0.00E+00	665.3003615	0
665.3072626	0.00E+00	665.3072626	0.00E+00	665.3072626	0
665.3141637	0.00E+00	665.3141637	0.00E+00	665.3141637	0
665.3210647	0.00E+00	665.3210647	0.00E+00	665.3210647	0
665.3279658	0.00E+00	665.3279658	0.00E+00	665.3279658	0
665.3348669	0.00E+00	665.3348669	0.00E+00	665.3348669	0
665.341768	0.00E+00	665.341768	0.00E+00	665.341768	0
665.3486691	0.00E+00	665.3486691	0.00E+00	665.3486691	0
665.3555702	0.00E+00	665.3555702	0.00E+00	665.3555702	0
665.3624712	0.00E+00	665.3624712	0.00E+00	665.3624712	0
665.3693723	0.00E+00	665.3693723	0.00E+00	665.3693723	0
665.3762734	0.00E+00	665.3762734	0.00E+00	665.3762734	0
665.3831745	0.00E+00	665.3831745	0.00E+00	665.3831745	0
665.3900756	0.00E+00	665.3900756	0.00E+00	665.3900756	0
665.3969767	0.00E+00	665.3969767	0.00E+00	665.3969767	0
665.4038778	0.00E+00	665.4038778	0.00E+00	665.4038778	0
665.4107788	0.00E+00	665.4107788	0.00E+00	665.4107788	0
665.4176799	0.00E+00	665.4176799	0.00E+00	665.4176799	0
665.424581	0.00E+00	665.424581	0.00E+00	665.424581	0
665.4314821	0.00E+00	665.4314821	0.00E+00	665.4314821	0
665.4383832	0.00E+00	665.4383832	0.00E+00	665.4383832	0
665.4452843	0.00E+00	665.4452843	0.00E+00	665.4452843	0
665.4521853	0.00E+00	665.4521853	0.00E+00	665.4521853	0
665.4590864	0.00E+00	665.4590864	0.00E+00	665.4590864	0
665.4659875	0.00E+00	665.4659875	0.00E+00	665.4659875	0
665.4728886	0.00E+00	665.4728886	0.00E+00	665.4728886	0
665.4797897	0.00E+00	665.4797897	0.00E+00	665.4797897	0
665.4866908	0.00E+00	665.4866908	0.00E+00	665.4866908	0
665.4935919	0.00E+00	665.4935919	0.00E+00	665.4935919	0
665.5004929	0.00E+00	665.5004929	0.00E+00	665.5004929	0
665.507394	0.00E+00	665.507394	0.00E+00	665.507394	0
665.5142951	0.00E+00	665.5142951	0.00E+00	665.5142951	0
665.5211962	0.00E+00	665.5211962	0.00E+00	665.5211962	0
665.5280973	0.00E+00	665.5280973	0.00E+00	665.5280973	0
665.5349984	0.00E+00	665.5349984	0.00E+00	665.5349984	0
665.5418994	0.00E+00	665.5418994	0.00E+00	665.5418994	0
665.5488005	0.00E+00	665.5488005	0.00E+00	665.5488005	0
665.5557016	0.00E+00	665.5557016	0.00E+00	665.5557016	0
665.5626027	0.00E+00	665.5626027	0.00E+00	665.5626027	0
665.5695038	0.00E+00	665.5695038	0.00E+00	665.5695038	0
665.5764049	0.00E+00	665.5764049	0.00E+00	665.5764049	0
665.5833059	0.00E+00	665.5833059	0.00E+00	665.5833059	0
665.590207	0.00E+00	665.590207	0.00E+00	665.590207	0
665.5971081	0.00E+00	665.5971081	0.00E+00	665.5971081	0
665.6040092	0.00E+00	665.6040092	0.00E+00	665.6040092	0
665.6109103	0.00E+00	665.6109103	0.00E+00	665.6109103	0
665.6178114	0.00E+00	665.6178114	0.00E+00	665.6178114	0
665.6247125	0.00E+00	665.6247125	0.00E+00	665.6247125	0
665.6316135	0.00E+00	665.6316135	0.00E+00	665.6316135	0
665.6385146	0.00E+00	665.6385146	0.00E+00	665.6385146	0
665.6454157	0.00E+00	665.6454157	0.00E+00	665.6454157	0
665.6523168	0.00E+00	665.6523168	0.00E+00	665.6523168	0
665.6592179	0.00E+00	665.6592179	0.00E+00	665.6592179	0
665.666119	0.00E+00	665.666119	0.00E+00	665.666119	0
665.67302	0.00E+00	665.67302	0.00E+00	665.67302	0
665.6799211	0.00E+00	665.6799211	0.00E+00	665.6799211	0
665.6868222	0.00E+00	665.6868222	0.00E+00	665.6868222	0
665.6937233	0.00E+00	665.6937233	0.00E+00	665.6937233	0
665.7006244	0.00E+00	665.7006244	0.00E+00	665.7006244	0
665.7075255	0.00E+00	665.7075255	0.00E+00	665.7075255	0
665.7144266	0.00E+00	665.7144266	0.00E+00	665.7144266	0
665.7213276	0.00E+00	665.7213276	0.00E+00	665.7213276	0
665.7282287	0.00E+00	665.7282287	0.00E+00	665.7282287	0
665.7351298	0.00E+00	665.7351298	0.00E+00	665.7351298	0
665.7420309	0.00E+00	665.7420309	0.00E+00	665.7420309	0
665.748932	0.00E+00	665.748932	0.00E+00	665.748932	0
665.7558331	0.00E+00	665.7558331	0.00E+00	665.7558331	0
665.7627341	0.00E+00	665.7627341	0.00E+00	665.7627341	0
665.7696352	0.00E+00	665.7696352	0.00E+00	665.7696352	0
665.7765363	0.00E+00	665.7765363	0.00E+00	665.7765363	0
665.7834374	0.00E+00	665.7834374	0.00E+00	665.7834374	0
665.7903385	0.00E+00	665.7903385	0.00E+00	665.7903385	0
665.7972396	0.00E+00	665.7972396	0.00E+00	665.7972396	0
665.8041407	0.00E+00	665.8041407	0.00E+00	665.8041407	0
665.8110417	0.00E+00	665.8110417	0.00E+00	665.8110417	0
665.8179428	0.00E+00	665.8179428	0.00E+00	665.8179428	0
665.8248439	0.00E+00	665.8248439	0.00E+00	665.8248439	0
665.831745	0.00E+00	665.831745	0.00E+00	665.831745	0
665.8386461	0.00E+00	665.8386461	0.00E+00	665.8386461	0
665.8455472	0.00E+00	665.8455472	0.00E+00	665.8455472	0
665.8524482	0.00E+00	665.8524482	0.00E+00	665.8524482	0
665.8593493	0.00E+00	665.8593493	0.00E+00	665.8593493	0
665.8662504	0.00E+00	665.8662504	0.00E+00	665.8662504	0
665.8731515	0.00E+00	665.8731515	0.00E+00	665.8731515	0
665.8800526	0.00E+00	665.8800526	0.00E+00	665.8800526	0
665.8869537	0.00E+00	665.8869537	0.00E+00	665.8869537	0
665.8938547	0.00E+00	665.8938547	0.00E+00	665.8938547	0
665.9007558	0.00E+00	665.9007558	0.00E+00	665.9007558	0
665.9076569	0.00E+00	665.9076569	0.00E+00	665.9076569	0
665.914558	0.00E+00	665.914558	0.00E+00	665.914558	0
665.9214591	0.00E+00	665.9214591	0.00E+00	665.9214591	0
665.9283602	0.00E+00	665.9283602	0.00E+00	665.9283602	0
665.9352613	0.00E+00	665.9352613	0.00E+00	665.9352613	0
665.9421623	0.00E+00	665.9421623	0.00E+00	665.9421623	0
665.9490634	0.00E+00	665.9490634	0.00E+00	665.9490634	0
665.9559645	0.00E+00	665.9559645	0.00E+00	665.9559645	0
665.9628656	0.00E+00	665.9628656	0.00E+00	665.9628656	0
665.9697667	0.00E+00	665.9697667	0.00E+00	665.9697667	0
665.9766678	0.00E+00	665.9766678	0.00E+00	665.9766678	0
665.9835688	0.00E+00	665.9835688	0.00E+00	665.9835688	0
665.9904699	0.00E+00	665.9904699	0.00E+00	665.9904699	0
665.997371	0.00E+00	665.997371	0.00E+00	665.997371	0
666.0042721	0.00E+00	666.0042721	0.00E+00	666.0042721	0
666.0111732	0.00E+00	666.0111732	0.00E+00	666.0111732	0
666.0180743	0.00E+00	666.0180743	0.00E+00	666.0180743	0
666.0249754	0.00E+00	666.0249754	0.00E+00	666.0249754	0
666.0318764	0.00E+00	666.0318764	0.00E+00	666.0318764	0
666.0387775	0.00E+00	666.0387775	0.00E+00	666.0387775	0
666.0456786	0.00E+00	666.0456786	0.00E+00	666.0456786	0
666.0525797	0.00E+00	666.0525797	0.00E+00	666.0525797	0
666.0594808	0.00E+00	666.0594808	0.00E+00	666.0594808	0
666.0663819	0.00E+00	666.0663819	0.00E+00	666.0663819	0
666.0732829	0.00E+00	666.0732829	0.00E+00	666.0732829	0
666.080184	0.00E+00	666.080184	0.00E+00	666.080184	0
666.0870851	0.00E+00	666.0870851	0.00E+00	666.0870851	0
666.0939862	0.00E+00	666.0939862	0.00E+00	666.0939862	0
666.1008873	0.00E+00	666.1008873	0.00E+00	666.1008873	0
666.1077884	0.00E+00	666.1077884	0.00E+00	666.1077884	0
666.1146895	0.00E+00	666.1146895	0.00E+00	666.1146895	0
666.1215905	0.00E+00	666.1215905	0.00E+00	666.1215905	0
666.1284916	0.00E+00	666.1284916	0.00E+00	666.1284916	0
666.1353927	0.00E+00	666.1353927	0.00E+00	666.1353927	0
666.1422938	0.00E+00	666.1422938	0.00E+00	666.1422938	0
666.1491949	0.00E+00	666.1491949	0.00E+00	666.1491949	0
666.156096	0.00E+00	666.156096	0.00E+00	666.156096	0
666.162997	0.00E+00	666.162997	0.00E+00	666.162997	0
666.1698981	0.00E+00	666.1698981	0.00E+00	666.1698981	0
666.1767992	0.00E+00	666.1767992	0.00E+00	666.1767992	0
666.1837003	0.00E+00	666.1837003	0.00E+00	666.1837003	0
666.1906014	0.00E+00	666.1906014	0.00E+00	666.1906014	0
666.1975025	0.00E+00	666.1975025	0.00E+00	666.1975025	0
666.2044035	0.00E+00	666.2044035	0.00E+00	666.2044035	0
666.2113046	0.00E+00	666.2113046	0.00E+00	666.2113046	0
666.2182057	0.00E+00	666.2182057	0.00E+00	666.2182057	0
666.2251068	0.00E+00	666.2251068	0.00E+00	666.2251068	0
666.2320079	0.00E+00	666.2320079	0.00E+00	666.2320079	0
666.238909	0.00E+00	666.238909	0.00E+00	666.238909	0
666.2458101	0.00E+00	666.2458101	0.00E+00	666.2458101	0
666.2527111	0.00E+00	666.2527111	0.00E+00	666.2527111	0
666.2596122	0.00E+00	666.2596122	0.00E+00	666.2596122	0
666.2665133	0.00E+00	666.2665133	0.00E+00	666.2665133	0
666.2734144	0.00E+00	666.2734144	0.00E+00	666.2734144	0
666.2803155	0.00E+00	666.2803155	0.00E+00	666.2803155	0
666.2872166	0.00E+00	666.2872166	0.00E+00	666.2872166	0
666.2941176	0.00E+00	666.2941176	0.00E+00	666.2941176	0
666.3010187	0.00E+00	666.3010187	0.00E+00	666.3010187	0
666.3079198	0.00E+00	666.3079198	0.00E+00	666.3079198	0
666.3148209	0.00E+00	666.3148209	0.00E+00	666.3148209	0
666.321722	0.00E+00	666.321722	0.00E+00	666.321722	0
666.3286231	0.00E+00	666.3286231	0.00E+00	666.3286231	0
666.3355242	0.00E+00	666.3355242	0.00E+00	666.3355242	0
666.3424252	0.00E+00	666.3424252	0.00E+00	666.3424252	0
666.3493263	0.00E+00	666.3493263	0.00E+00	666.3493263	0
666.3562274	0.00E+00	666.3562274	0.00E+00	666.3562274	0
666.3631285	0.00E+00	666.3631285	0.00E+00	666.3631285	0
666.3700296	0.00E+00	666.3700296	0.00E+00	666.3700296	0
666.3769307	0.00E+00	666.3769307	0.00E+00	666.3769307	0
666.3838317	0.00E+00	666.3838317	0.00E+00	666.3838317	0
666.3907328	0.00E+00	666.3907328	0.00E+00	666.3907328	0
666.3976339	0.00E+00	666.3976339	0.00E+00	666.3976339	0
666.404535	0.00E+00	666.404535	0.00E+00	666.404535	0
666.4114361	0.00E+00	666.4114361	0.00E+00	666.4114361	0
666.4183372	0.00E+00	666.4183372	0.00E+00	666.4183372	0
666.4252383	0.00E+00	666.4252383	0.00E+00	666.4252383	0
666.4321393	0.00E+00	666.4321393	0.00E+00	666.4321393	0
666.4390404	0.00E+00	666.4390404	0.00E+00	666.4390404	0
666.4459415	0.00E+00	666.4459415	0.00E+00	666.4459415	0
666.4528426	0.00E+00	666.4528426	0.00E+00	666.4528426	0
666.4597437	0.00E+00	666.4597437	0.00E+00	666.4597437	0
666.4666448	0.00E+00	666.4666448	0.00E+00	666.4666448	0
666.4735458	0.00E+00	666.4735458	0.00E+00	666.4735458	0
666.4804469	0.00E+00	666.4804469	0.00E+00	666.4804469	0
666.487348	0.00E+00	666.487348	0.00E+00	666.487348	0
666.4942491	0.00E+00	666.4942491	0.00E+00	666.4942491	0
666.5011502	0.00E+00	666.5011502	0.00E+00	666.5011502	0
666.5080513	0.00E+00	666.5080513	0.00E+00	666.5080513	0
666.5149523	0.00E+00	666.5149523	0.00E+00	666.5149523	0
666.5218534	0.00E+00	666.5218534	0.00E+00	666.5218534	0
666.5287545	0.00E+00	666.5287545	0.00E+00	666.5287545	0
666.5356556	0.00E+00	666.5356556	0.00E+00	666.5356556	0
666.5425567	0.00E+00	666.5425567	0.00E+00	666.5425567	0
666.5494578	0.00E+00	666.5494578	0.00E+00	666.5494578	0
666.5563589	0.00E+00	666.5563589	0.00E+00	666.5563589	0
666.5632599	0.00E+00	666.5632599	0.00E+00	666.5632599	0
666.570161	0.00E+00	666.570161	0.00E+00	666.570161	0
666.5770621	0.00E+00	666.5770621	0.00E+00	666.5770621	0
666.5839632	0.00E+00	666.5839632	0.00E+00	666.5839632	0
666.5908643	0.00E+00	666.5908643	0.00E+00	666.5908643	0
666.5977654	0.00E+00	666.5977654	0.00E+00	666.5977654	0
666.6046664	0.00E+00	666.6046664	0.00E+00	666.6046664	0
666.6115675	0.00E+00	666.6115675	0.00E+00	666.6115675	0
666.6184686	0.00E+00	666.6184686	0.00E+00	666.6184686	0
666.6253697	0.00E+00	666.6253697	0.00E+00	666.6253697	0
666.6322708	0.00E+00	666.6322708	0.00E+00	666.6322708	0
666.6391719	0.00E+00	666.6391719	0.00E+00	666.6391719	0
666.646073	0.00E+00	666.646073	0.00E+00	666.646073	0
666.652974	0.00E+00	666.652974	0.00E+00	666.652974	0
666.6598751	0.00E+00	666.6598751	0.00E+00	666.6598751	0
666.6667762	0.00E+00	666.6667762	0.00E+00	666.6667762	0
666.6736773	0.00E+00	666.6736773	0.00E+00	666.6736773	0
666.6805784	0.00E+00	666.6805784	0.00E+00	666.6805784	0
666.6874795	0.00E+00	666.6874795	0.00E+00	666.6874795	0
666.6943805	0.00E+00	666.6943805	0.00E+00	666.6943805	0
666.7012816	0.00E+00	666.7012816	0.00E+00	666.7012816	0
666.7081827	0.00E+00	666.7081827	0.00E+00	666.7081827	0
666.7150838	0.00E+00	666.7150838	0.00E+00	666.7150838	0
666.7219849	0.00E+00	666.7219849	0.00E+00	666.7219849	0
666.728886	0.00E+00	666.728886	0.00E+00	666.728886	0
666.7357871	0.00E+00	666.7357871	0.00E+00	666.7357871	0
666.7426881	0.00E+00	666.7426881	0.00E+00	666.7426881	0
666.7495892	0.00E+00	666.7495892	0.00E+00	666.7495892	0
666.7564903	0.00E+00	666.7564903	0.00E+00	666.7564903	0
666.7633914	0.00E+00	666.7633914	0.00E+00	666.7633914	0
666.7702925	0.00E+00	666.7702925	0.00E+00	666.7702925	0
666.7771936	0.00E+00	666.7771936	0.00E+00	666.7771936	0
666.7840946	0.00E+00	666.7840946	0.00E+00	666.7840946	0
666.7909957	0.00E+00	666.7909957	0.00E+00	666.7909957	0
666.7978968	0.00E+00	666.7978968	0.00E+00	666.7978968	0
666.8047979	0.00E+00	666.8047979	0.00E+00	666.8047979	0
666.811699	0.00E+00	666.811699	0.00E+00	666.811699	0
666.8186001	0.00E+00	666.8186001	0.00E+00	666.8186001	0
666.8255012	0.00E+00	666.8255012	0.00E+00	666.8255012	0
666.8324022	0.00E+00	666.8324022	0.00E+00	666.8324022	0
666.8393033	0.00E+00	666.8393033	0.00E+00	666.8393033	0
666.8462044	0.00E+00	666.8462044	0.00E+00	666.8462044	0
666.8531055	0.00E+00	666.8531055	0.00E+00	666.8531055	0
666.8600066	0.00E+00	666.8600066	0.00E+00	666.8600066	0
666.8669077	0.00E+00	666.8669077	0.00E+00	666.8669077	0
666.8738087	0.00E+00	666.8738087	0.00E+00	666.8738087	0
666.8807098	0.00E+00	666.8807098	0.00E+00	666.8807098	0
666.8876109	0.00E+00	666.8876109	0.00E+00	666.8876109	0
666.894512	0.00E+00	666.894512	0.00E+00	666.894512	0
666.9014131	0.00E+00	666.9014131	0.00E+00	666.9014131	0
666.9083142	0.00E+00	666.9083142	0.00E+00	666.9083142	0
666.9152152	0.00E+00	666.9152152	0.00E+00	666.9152152	0
666.9221163	0.00E+00	666.9221163	0.00E+00	666.9221163	0
666.9290174	0.00E+00	666.9290174	0.00E+00	666.9290174	0
666.9359185	0.00E+00	666.9359185	0.00E+00	666.9359185	0
666.9428196	0.00E+00	666.9428196	0.00E+00	666.9428196	0
666.9497207	0.00E+00	666.9497207	0.00E+00	666.9497207	0
666.9566218	0.00E+00	666.9566218	0.00E+00	666.9566218	0
666.9635228	0.00E+00	666.9635228	0.00E+00	666.9635228	0
666.9704239	0.00E+00	666.9704239	0.00E+00	666.9704239	0
666.977325	0.00E+00	666.977325	0.00E+00	666.977325	0
666.9842261	0.00E+00	666.9842261	0.00E+00	666.9842261	0
666.9911272	0.00E+00	666.9911272	0.00E+00	666.9911272	0
666.9980283	0.00E+00	666.9980283	0.00E+00	666.9980283	0
667.0049293	0.00E+00	667.0049293	0.00E+00	667.0049293	0
667.0118304	0.00E+00	667.0118304	0.00E+00	667.0118304	0
667.0187315	0.00E+00	667.0187315	0.00E+00	667.0187315	0
667.0256326	0.00E+00	667.0256326	0.00E+00	667.0256326	0
667.0325337	0.00E+00	667.0325337	0.00E+00	667.0325337	0
667.0394348	0.00E+00	667.0394348	0.00E+00	667.0394348	0
667.0463359	0.00E+00	667.0463359	0.00E+00	667.0463359	0
667.0532369	0.00E+00	667.0532369	0.00E+00	667.0532369	0
667.060138	0.00E+00	667.060138	0.00E+00	667.060138	0
667.0670391	0.00E+00	667.0670391	0.00E+00	667.0670391	0
667.0739402	0.00E+00	667.0739402	0.00E+00	667.0739402	0
667.0808413	0.00E+00	667.0808413	0.00E+00	667.0808413	0
667.0877424	0.00E+00	667.0877424	0.00E+00	667.0877424	0
667.0946434	0.00E+00	667.0946434	0.00E+00	667.0946434	0
667.1015445	0.00E+00	667.1015445	0.00E+00	667.1015445	0
667.1084456	0.00E+00	667.1084456	0.00E+00	667.1084456	0
667.1153467	0.00E+00	667.1153467	0.00E+00	667.1153467	0
667.1222478	0.00E+00	667.1222478	0.00E+00	667.1222478	0
667.1291489	0.00E+00	667.1291489	0.00E+00	667.1291489	0
667.13605	0.00E+00	667.13605	0.00E+00	667.13605	0
667.142951	0.00E+00	667.142951	0.00E+00	667.142951	0
667.1498521	0.00E+00	667.1498521	0.00E+00	667.1498521	0
667.1567532	0.00E+00	667.1567532	0.00E+00	667.1567532	0
667.1636543	0.00E+00	667.1636543	0.00E+00	667.1636543	0
667.1705554	0.00E+00	667.1705554	0.00E+00	667.1705554	0
667.1774565	0.00E+00	667.1774565	0.00E+00	667.1774565	0
667.1843575	0.00E+00	667.1843575	0.00E+00	667.1843575	0
667.1912586	0.00E+00	667.1912586	0.00E+00	667.1912586	0
667.1981597	0.00E+00	667.1981597	0.00E+00	667.1981597	0
667.2050608	0.00E+00	667.2050608	0.00E+00	667.2050608	0
667.2119619	0.00E+00	667.2119619	0.00E+00	667.2119619	0
667.218863	0.00E+00	667.218863	0.00E+00	667.218863	0
667.225764	0.00E+00	667.225764	0.00E+00	667.225764	0
